country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations,daily_vaccinations_smoothed,daily_people_vaccinated_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_people_vaccinated_smoothed_per_hundred,daily_vaccinations_smoothed_per_million,people_unvaccinated,share_of_boosters,total_vaccinations_interpolated,people_vaccinated_interpolated,people_fully_vaccinated_interpolated,total_boosters_interpolated,total_vaccinations_no_boosters_interpolated,total_vaccinations_no_boosters_per_hundred_interpolated,rolling_vaccinations_6m,rolling_vaccinations_6m_per_hundred,rolling_vaccinations_9m,rolling_vaccinations_9m_per_hundred,rolling_vaccinations_12m,rolling_vaccinations_12m_per_hundred
Africa,17-08-2022,611552844,385053782.9,304392332.7,47885890.16,880801.4691,805332.7641,519449.8796,42.41802234,26.70778188,21.11300911,3.32142149,0.036029653,558.5882481,1066193556,,611552844,385053782.9,304392332.7,47885890.16,563666953.8,39.09660085,228126619.9,15.82312985,387795068.7,26.89792068,524184930.8,36.35808143
Africa,18-08-2022,612427837.5,385628116.8,304840578.8,48020632.23,874993.4691,814458.3732,530200.7925,42.47871291,26.74761835,21.14409998,3.330767358,0.036775349,564.9178776,1065712063,,612427837.5,385628116.8,304840578.8,48020632.23,564407205.2,39.14794555,226517403.8,15.71151273,387174458.6,26.85487443,523506766.6,36.31104317
Africa,19-08-2022,613306567.9,386202929.7,305289078.8,48158451.29,878730.4691,824226.5536,540951.2054,42.53966269,26.78748804,21.17520847,3.34032665,0.03752101,571.6932021,1065230091,,613306567.9,386202929.7,305289078.8,48158451.29,565148116.6,39.19933604,224685123.3,15.5844236,386648077,26.81836399,522795777.7,36.26172815
Africa,20-08-2022,614186146.2,386776930.5,305738978.7,48295218.36,879578.2191,840820.5771,551727.0469,42.60067126,26.82730142,21.20641406,3.349812974,0.038268435,583.2030113,1064748931,,614186146.2,386776930.5,305738978.7,48295218.36,565890927.8,39.25085829,222779529.5,15.45224938,385951797.2,26.7700692,522497111.4,36.2410123
Africa,21-08-2022,615050271.4,387345652.4,306183811.6,48425913.43,864125.2191,856392.8864,562240.2455,42.660608,26.86674863,21.23726819,3.358878137,0.038997643,594.0041476,1064273050,,615050271.4,387345652.4,306183811.6,48425913.43,566624357.9,39.30172986,220349815.4,15.28372157,385148002.1,26.71431703,522174202.4,36.21861495
Africa,22-08-2022,615934931.2,388045392.5,306760651.7,48573180.96,884659.8357,876737.0214,591892.7633,42.72196904,26.91528343,21.2772785,3.369092786,0.041054376,608.1150783,1063666151,,615934931.2,388045392.5,306760651.7,48573180.96,567361750.3,39.35287626,218580936.4,15.16103004,384236590,26.65110042,522133787.5,36.21581173
Africa,23-08-2022,616830294.3,388749832.2,307340302.6,48726831.63,895363.0555,879750.2481,610427.4472,42.78407248,26.96414419,21.31748376,3.379750176,0.042339963,610.2050876,1063054552,,616830294.3,388749832.2,307340302.6,48726831.63,568103462.6,39.4043223,216416355,15.01089214,383204593.2,26.57951991,521353849,36.16171428
Africa,24-08-2022,617726827.2,389454815.9,307919839.8,48881255.83,896532.9365,881997.6006,628718.9952,42.84625705,27.01304268,21.35768114,3.39046122,0.043608687,611.7638776,1062442409,,617726827.2,389454815.9,307919839.8,48881255.83,568845571.4,39.45579583,214372467.4,14.8691257,382057441.7,26.49995214,520390567.4,36.09489994
Africa,25-08-2022,618626437.5,390160386.6,308499569.4,49037686.04,899610.2698,885514.2864,647467.1145,42.90865507,27.0619819,21.39789186,3.401311403,0.044909078,614.2030922,1061829679,,618626437.5,390160386.6,308499569.4,49037686.04,569588751.4,39.50734367,213110748.2,14.78161138,380745204.9,26.40893386,519569432.5,36.03794506
Africa,26-08-2022,619522897.7,390864852.8,309079157.4,49192413.24,896460.2698,888047.1151,665989.0196,42.97083461,27.1108445,21.43809277,3.412043463,0.046193779,615.9598918,1061218054,,619522897.7,390864852.8,309079157.4,49192413.24,570330484.5,39.55879115,211867212.6,14.69535829,379380873.7,26.31430225,518674473.5,35.97586966
Africa,27-08-2022,620416779,391568039,309657742.4,49346478.45,893881.2698,890090.408,684444.0676,43.03283526,27.15961832,21.4782241,3.422729607,0.047473843,617.3771438,1060607708,,620416779,391568039,309657742.4,49346478.45,571070300.6,39.61010566,211396442.3,14.66270511,378258711.8,26.23646778,517753693.8,35.91200329
Africa,28-08-2022,621298616.2,392267827,310232229.3,49495227.91,881837.1865,892620.6891,703167.806,43.09400052,27.20815644,21.51807119,3.433047043,0.048772544,619.1321764,1060000761,,621298616.2,392267827,310232229.3,49495227.91,571803388.3,39.66095348,210271535.2,14.58468023,377351455.5,26.17353942,517567493.5,35.89908823
Africa,29-08-2022,622087476.7,392881790,310720552.2,49654474.95,788860.4674,878935.065,690913.9302,43.14871681,27.25074163,21.55194183,3.444092605,0.0479226,609.6396671,1059479639,,622087476.7,392881790,310720552.2,49654474.95,572433001.7,39.70462421,209846062.9,14.55516898,376477732.1,26.11293694,516541043.7,35.82789246
Africa,30-08-2022,622894449.1,393511544.3,311226193.1,49816517.99,806972.446,866307.8351,680244.5908,43.20468937,27.29442213,21.58701368,3.4553321,0.047182562,600.8812723,1058942726,,622894449.1,393511544.3,311226193.1,49816517.99,573077931.1,39.74935727,209269410.5,14.51517169,375165031.7,26.0218865,515993697.7,35.7899279
Africa,31-08-2022,623691064.6,394138981.4,311729382.2,49972027.6,796615.5015,852033.9158,669166.5036,43.25994355,27.3379419,21.62191547,3.466118429,0.046414173,590.9807146,1058408130,,623691064.6,394138981.4,311729382.2,49972027.6,573719037,39.79382512,208852422.4,14.48624891,373825937.7,25.92900537,515308764.4,35.74242013
Africa,01-09-2022,624488089.1,394766337.5,312232942.3,50127647.22,797024.5015,837378.8061,657992.9879,43.31522611,27.38145605,21.65684299,3.476912388,0.045639165,580.8157586,1057873614,,624488089.1,394766337.5,312232942.3,50127647.22,574360441.9,39.83831372,207851969.5,14.41685632,372685759.1,25.84992124,514524342.8,35.68801172
Africa,02-09-2022,625285106.6,395393693.6,312736432.5,50283240.83,797017.5015,823172.6963,646977.2579,43.37050817,27.42497021,21.69176565,3.487704544,0.044875101,570.9622343,1057339099,,625285106.6,395393693.6,312736432.5,50283240.83,575001865.8,39.88280363,207251429.4,14.37520216,371405773.6,25.76113995,513836302.5,35.64028844
Africa,03-09-2022,626080623.1,396020502.7,313239107.6,50438634.45,795516.5015,809120.5866,636066.2422,43.42568613,27.46844642,21.72663179,3.498482827,0.0441183,561.2155262,1056805131,,626080623.1,396020502.7,313239107.6,50438634.45,575641988.7,39.9272033,206540986.9,14.32592503,369543939.8,25.63200097,513346039.1,35.6062832
Africa,04-09-2022,626869524.6,396644863.8,313738858.7,50592054.06,788901.5015,795844.0602,625290.9646,43.48040526,27.51175284,21.76129512,3.509124191,0.043370914,552.0067718,1056273611,,626869524.6,396644863.8,313738858.7,50592054.06,576277470.6,39.97128107,206176687.7,14.30065681,368794018.4,25.57998555,512529127.4,35.54962124
Africa,05-09-2022,627525250.3,397104855.5,314152753.1,50709279.83,655725.6438,776824.7997,603295.0633,43.52588716,27.5436584,21.79000332,3.517255108,0.041845253,538.8147897,1055906460,,627525250.3,397104855.5,314152753.1,50709279.83,576815970.4,40.00863206,205717906.3,14.2688352,368005575.6,25.52529823,512062785.1,35.5172752
Africa,06-09-2022,628188838.9,397567708.1,314570308.5,50828750.6,663588.6438,756341.3993,579451.9732,43.57191445,27.5757624,21.81896545,3.525541741,0.040191468,524.6072631,1055536448,,628188838.9,397567708.1,314570308.5,50828750.6,577360088.3,40.04637271,204941934.9,14.21501291,367036299.2,25.45806808,510772868.8,35.42780509
Africa,07-09-2022,628853510.5,398031134.8,314988093.2,50948662.36,664671.6438,737492.2768,556021.9098,43.61801685,27.60790622,21.84794348,3.533858962,0.038566332,511.5332907,1055165862,,628853510.5,398031134.8,314988093.2,50948662.36,577904848.2,40.08415789,204200550.4,14.16358961,365979732.6,25.38478339,510356077.3,35.39889594
Africa,08-09-2022,629517729.2,398494099.4,315406024.8,51068367.13,664218.6438,718520.0114,532537.4177,43.66408784,27.64001799,21.87693171,3.542161825,0.03693742,498.3739049,1054795739,,629517729.2,398494099.4,315406024.8,51068367.13,578449362.1,40.12192601,203584362.7,14.12085011,364923462.1,25.31151922,509911827.3,35.36808224
Africa,09-09-2022,630181858.8,398957332.8,315823540.5,51188152.15,664129.6557,699536.0335,509091.3168,43.71015265,27.6721484,21.90589109,3.550470254,0.035311171,485.2063952,1054425346,,630181858.8,398957332.8,315823540.5,51188152.15,578993706.7,40.1596824,203268246.4,14.09892391,363918893.2,25.24184115,509048653.3,35.30821148
Africa,10-09-2022,630845778.5,399421149.2,316240985.2,51307308.17,663919.6557,680736.4841,485806.6444,43.7562029,27.70431925,21.93484554,3.558735055,0.033696118,472.1668073,1054054371,,630845778.5,399421149.2,316240985.2,51307308.17,579538470.3,40.19746784,202845378.9,14.06959332,362526932.4,25.14529311,507624001.5,35.20939596
Africa,11-09-2022,631501597.2,399881256.6,316654935.9,51424580.19,655818.6557,661724.6489,462341.8293,43.80169125,27.73623284,21.96355765,3.56686918,0.032068571,458.9799756,1053687104,,631501597.2,399881256.6,316654935.9,51424580.19,580077017,40.23482207,202694281.6,14.05911304,361343079.3,25.06317967,506232007.8,35.11284565
Africa,12-09-2022,632146612.4,400384509,317105940.5,51553166.1,645015.2836,660194.5975,468521.9293,43.84643026,27.77113901,21.99483986,3.575788049,0.03249723,457.9187139,1053276693,,632146612.4,400384509,317105940.5,51553166.1,580593446.3,40.27064221,202530866,14.04777834,360124752.7,24.97867511,505480416.9,35.06071442
Africa,13-09-2022,632825951.7,400917467.1,317588913.2,51683957.01,679339.2122,662444.6787,478537.0012,43.89355003,27.80810562,22.02833941,3.58485986,0.033191888,459.4793966,1052836575,,632825951.7,400917467.1,317588913.2,51683957.01,581141994.6,40.30869017,202341431.1,14.03463892,358828475.6,24.88876381,504882544.7,35.0192453
Africa,14-09-2022,633509863.3,401450755.5,318074918.2,51815172.4,683911.6817,665193.2555,488517.2509,43.94098694,27.84509512,22.06204928,3.593961114,0.033884129,461.3858418,1052396128,,633509863.3,401450755.5,318074918.2,51815172.4,581694690.9,40.34702583,202074903.9,14.01615228,357520520,24.79804248,504217260.3,34.9731004
Africa,15-09-2022,634193711,401983996.9,318561053.1,51946328.8,683847.6817,667997.4038,498556.7863,43.98841942,27.88208137,22.09576817,3.603058275,0.034580483,463.3308319,1051955727,,634193711,401983996.9,318561053.1,51946328.8,582247382.2,40.38536115,201787780.2,13.99623704,356232977.3,24.70873701,503729221.2,34.93924943
Africa,16-09-2022,634877466.7,402517170.3,319047162.1,52077430.19,683755.6817,670801.1218,508548.2162,44.03584552,27.91906291,22.12948526,3.612151622,0.035273501,465.2755235,1051515395,,634877466.7,402517170.3,319047162.1,52077430.19,582800036.5,40.4236939,201529863.2,13.97834761,354417155.8,24.5827895,502165905,34.83081599
Africa,17-09-2022,635556205.4,403048259.2,319531127.5,52207184.09,678738.6817,672918.1255,518158.5747,44.08292363,27.95589986,22.16305367,3.621151504,0.035940086,466.7439021,1051077147,,635556205.4,403048259.2,319531127.5,52207184.09,583349021.3,40.46177212,201301987.2,13.96254187,352720165.7,24.46508428,501506478.5,34.78507739
Africa,18-09-2022,636234944.1,403579348.1,320015093,52336937.98,678738.6817,676192.4149,528298.7904,44.13000174,27.9927368,22.19662208,3.630151386,0.036643424,469.0149877,1050638899,,636234944.1,403579348.1,320015093,52336937.98,583898006.1,40.49985035,201017027.7,13.94277675,351088600.9,24.35191703,500873298,34.74115925
Africa,19-09-2022,637209934.9,404366906.1,320772976.3,52469907.56,974990.8686,723331.7842,568913.8809,44.19762825,28.04736275,22.24918976,3.639374312,0.039460534,501.7114069,1049944182,,637209934.9,404366906.1,320772976.3,52469907.56,584740027.4,40.55825394,201102448.6,13.94870164,349759384.1,24.25972099,500497096.2,34.71506545
Africa,20-09-2022,638198530.9,405157212.1,321540161.4,52604587.14,988595.9241,767511.3145,605677.8566,44.26619842,28.1021793,22.30240262,3.648715845,0.042010526,532.3548472,1049246717,,638198530.9,405157212.1,321540161.4,52604587.14,585593943.7,40.61748258,201298284.2,13.96228502,348243356.6,24.15456755,500020192.2,34.68198683
Africa,21-09-2022,639187712.5,405947835,322307535.7,52739555.57,989181.692,811121.3159,642439.9199,44.33480922,28.15701783,22.3556286,3.658077414,0.044560386,562.6032555,1048548935,,639187712.5,405947835,322307535.7,52739555.57,586448157,40.67673181,201436151.7,13.97184768,346638312.3,24.04323979,499520781.3,34.6473471
Africa,22-09-2022,640176364.6,406738378.2,323074702.4,52874238.61,988652.0647,854664.7992,679197.3312,44.40338329,28.21185084,22.40884018,3.667419188,0.047109923,592.8055261,1047851232,,640176364.6,406738378.2,323074702.4,52874238.61,587302126,40.7359641,201485007,13.97523634,345055121.9,23.93342785,498983963.8,34.61011281
Africa,23-09-2022,641168925.7,407529732.5,323844129.7,53009975.14,992561.1362,898779.8641,716080.3037,44.47222849,28.26674009,22.46220856,3.676834033,0.04966817,623.4042524,1047152719,,641168925.7,407529732.5,323844129.7,53009975.14,588158950.6,40.79539446,201442264.4,13.97227166,343715208.3,23.84048987,498308992.4,34.56329601
Africa,24-09-2022,642163022.9,408322332.7,324613439,53146018.68,994097.1362,943831.0719,753439.062,44.54118024,28.32171577,22.51556876,3.686270172,0.052259417,654.6522984,1046452960,,642163022.9,408322332.7,324613439,53146018.68,589017004.2,40.85491006,201409155.4,13.96997518,342801341.8,23.77710302,498011754.7,34.54267925
Africa,25-09-2022,643148603,409110939.9,325379181.3,53280190.21,985580.1362,987665.5654,790227.3917,44.60954123,28.37641449,22.56868154,3.695576467,0.054811098,685.0564171,1045757193,,643148603,409110939.9,325379181.3,53280190.21,589868412.8,40.91396476,201432660.5,13.97160552,341998306.1,23.72140352,497744148.8,34.52411779
Africa,26-09-2022,644372398,410021358.8,326250820.7,53460085.52,1223795.017,1022956.036,807755.6909,44.69442509,28.43956222,22.62913947,3.708054216,0.056026882,709.534301,1044939615,,644372398,410021358.8,326250820.7,53460085.52,590912312.5,40.98637087,201797652.8,13.99692181,341486915.7,23.68593288,497532912.3,34.50946618
Africa,27-09-2022,645610528.4,410939246.3,327128105.4,53642229.33,1238130.392,1058645.98,825985.4901,44.78030326,28.50322797,22.68998897,3.720687924,0.057291322,734.2892649,1044114569,,645610528.4,410939246.3,327128105.4,53642229.33,591968299.1,41.05961534,202048283.8,14.01430588,341148024.3,23.66242698,497251033.6,34.48991474
Africa,28-09-2022,646871982.2,411892979.3,328039598.3,53823846.63,1261453.721,1097584.147,849290.826,44.86779917,28.56938001,22.75321118,3.733285114,0.058907808,761.2972344,1043253676,,646871982.2,411892979.3,328039598.3,53823846.63,593048135.5,41.13451406,202305853.3,14.0321712,340776492.3,23.63665709,497188606.2,34.4855847
Africa,29-09-2022,648174448.5,412846792.5,328981979.5,54003447.38,1302466.394,1142456.929,872618.9746,44.95813977,28.63553761,22.81857585,3.745742432,0.060525875,792.421522,1042392704,,648174448.5,412846792.5,328981979.5,54003447.38,594171001.2,41.21239734,202051233.1,14.01451044,340395390.3,23.6102234,497232925.9,34.48865877
Africa,30-09-2022,649403606.4,413774656.8,329908050.8,54145362.83,1229157.811,1176298.617,892124.3,45.0433956,28.69989537,22.88280923,3.755585854,0.061878788,815.8945137,1041557681,,649403606.4,413774656.8,329908050.8,54145362.83,595258243.5,41.28780974,201713872.3,13.9911107,339980642,23.58145597,497197319.4,34.48618906
Africa,01-10-2022,650628604.4,414700984.9,330832273.7,54285885.04,1224998.061,1209326.627,911232.1612,45.1283629,28.76414657,22.94691442,3.765332639,0.063204131,838.8031285,1040724193,,650628604.4,414700984.9,330832273.7,54285885.04,596342719.4,41.36303026,201813633.7,13.99803027,339156537.9,23.52429515,497044109.6,34.47556225
Africa,02-10-2022,651853838,415626800,331756941.2,54426711.24,1225233.561,1243604.994,930837.1653,45.21334653,28.82836219,23.01105044,3.77510051,0.064563957,862.5790057,1039891219,,651853838,415626800,331756941.2,54426711.24,597427126.7,41.43824602,201960386,14.00820918,338639101.6,23.48840516,496933290,34.46787568
Africa,03-10-2022,653123810.4,416568832.7,332704413.7,54566927.7,1269972.423,1250201.766,935353.4178,45.30143331,28.89370269,23.07676825,3.784826088,0.06487721,867.1546043,1039042027,,653123810.4,416568832.7,332704413.7,54566927.7,598556882.7,41.51660722,202184253.6,14.0237369,338604827.3,23.48602786,497000726.6,34.47255315
Africa,04-10-2022,654393260.8,417510743.5,333651760.3,54706870.17,1269450.423,1254676.056,938785.3132,45.38948388,28.95903472,23.14247732,3.794532661,0.06511525,870.2580244,1038192958,,654393260.8,417510743.5,333651760.3,54706870.17,599686390.7,41.59495122,202430553.2,14.04082053,338294741.9,23.46451997,496965736.8,34.47012622
Africa,05-10-2022,655665312.9,418453837.3,334600246.2,54847958.71,1272052.078,1256190.107,937265.4219,45.4777149,29.02444881,23.20826541,3.804318728,0.065009829,871.308188,1037342705,,655665312.9,418453837.3,334600246.2,54847958.71,600817354.2,41.67339618,202710567.7,14.06024266,337934752.4,23.43955067,496870990.7,34.46355452
Africa,06-10-2022,656937669.5,419397061.1,335548772.6,54989306.26,1272356.578,1251888.705,935752.6555,45.56596705,29.08987192,23.27405631,3.81412276,0.064904901,868.324685,1036492322,,656937669.5,419397061.1,335548772.6,54989306.26,601948363.2,41.75184429,202968023.7,14.07810011,337850479.4,23.4337054,496620955.2,34.44621177
Africa,07-10-2022,658209567.1,420340264.9,336497157,55130323.8,1271897.578,1257994.386,937944.0083,45.65418736,29.15529364,23.33983737,3.823903902,0.065056896,872.5596569,1035641959,,658209567.1,420340264.9,336497157,55130323.8,603079243.3,41.83028345,203202485.2,14.09436264,337595784.4,23.41603945,496552428.6,34.44145868
Africa,08-10-2022,659480524.6,421283123.7,337445226.4,55270903.35,1270957.578,1264560.032,940305.5395,45.74234246,29.22069144,23.40559657,3.833654664,0.065220695,877.1136655,1034791941,,659480524.6,421283123.7,337445226.4,55270903.35,604209621.3,41.9086878,203467739.1,14.11276096,336640604.2,23.34978704,496562123.9,34.44213116
Africa,09-10-2022,660746525.2,422224020.5,338391305.7,55409613.9,1266000.578,1270383.891,942460.0708,45.83015375,29.28595314,23.47121775,3.84327579,0.065370136,881.1531628,1033943885,,660746525.2,422224020.5,338391305.7,55409613.9,605336911.3,41.98687796,203700374.1,14.12889679,335955241.7,23.30224949,496668871.1,34.44953527
Africa,10-10-2022,661682352.2,423668057.5,339152116.1,55512952.24,935826.9471,1222648.823,1014174.963,45.8950638,29.38611324,23.52398845,3.850443459,0.070344365,848.0435599,1032592689,,661682352.2,423668057.5,339152116.1,55512952.24,606169399.9,42.04462034,203761942.5,14.13316725,335046667,23.23922968,496418304.8,34.4321557
Africa,11-10-2022,662624592.1,425114728.9,339915654.9,55618612.58,942239.9471,1175904.469,1086283.642,45.96041867,29.48645607,23.5769484,3.857772184,0.075345907,815.621128,1031238858,,662624592.1,425114728.9,339915654.9,55618612.58,607005979.5,42.10264649,204073158.8,14.15475358,334292831.2,23.18694275,496004446,34.40344996
